gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1100618499	dce8feb0-6c89-11de-8225-b8a03c50a862	d4a5b835-681b-48d0-8816-36ef3dbaab26	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-4.016	144.033					1988-05-18T00:00Z	18	5	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30226-003		"VAN ZWIETEN, P."			"P VAN ZWIETEN, M KAPI AND G BOYAK"			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618554	dce8feb0-6c89-11de-8225-b8a03c50a862	d092ef87-f7e8-48af-918a-93555dafa348	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.55	145.383					1988-08-01T00:00Z	1	8	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30241-004		"VAN ZWIETEN, P."			P VAN ZWIETEN AND D DUDGEON			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618579	dce8feb0-6c89-11de-8225-b8a03c50a862	8e21b855-04bd-43cd-9e7f-6dd93963b879	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.866	143.866					1988-02-04T00:00Z	4	2	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30259-005		"VAN ZWIETEN, P."			P VAN ZWIETEN A SAIGA M KAPI J POWASEU			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618580	dce8feb0-6c89-11de-8225-b8a03c50a862	c864f2dc-9755-4699-b4a9-8cd067434027	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.55	145.383					1988-05-01T00:00Z	1	5	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30243-004		"VAN ZWIETEN, P."			P VAN ZWIETEN AND M KAPI			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618583	dce8feb0-6c89-11de-8225-b8a03c50a862	a3659d6c-61d9-41f2-85fd-70afd8e2d977	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.516	144.583					1988-02-27T00:00Z	27	2	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30244-001		"VAN ZWIETEN, P."			P VAN ZWIETEN AND D COATES			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618587	dce8feb0-6c89-11de-8225-b8a03c50a862	b489a24a-743e-4fef-b8e4-c30f189594f7	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.783	143.833					1989-02-16T00:00Z	16	2	1989	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30233-001		"VAN ZWIETEN, P."			"P VAN ZWIETEN, M KAPI AND G BOYAK"			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618588	dce8feb0-6c89-11de-8225-b8a03c50a862	18ae19a1-b423-4059-8f7a-42a38648e0b6	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.616	141.216					1988-12-15T00:00Z	15	12	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30260-001		"VAN ZWIETEN, P."			"ULAIWI, K"			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618589	dce8feb0-6c89-11de-8225-b8a03c50a862	fd5eabdb-908c-4fce-9a2e-a683985ef591	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.65	145.433					1988-11-19T00:00Z	19	11	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30245-001		"VAN ZWIETEN, P."			P VAN ZWIETEN AND A SAIGA			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618601	dce8feb0-6c89-11de-8225-b8a03c50a862	fb84f516-9270-4ed2-9a5b-5e3a4dbf4b19	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.65	145.433					1988-05-03T00:00Z	3	5	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30246-002		"VAN ZWIETEN, P."			P VAN ZWIETEN AND M KAPI			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618630	dce8feb0-6c89-11de-8225-b8a03c50a862	ffe01abb-d7a8-47aa-8e11-f962869fc2c3	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.283	141.05					1988-12-17T00:00Z	17	12	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30267-003		"VAN ZWIETEN, P."			"ULAIWI, K"			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618653	dce8feb0-6c89-11de-8225-b8a03c50a862	89b8e22e-3ae7-4b97-9bef-694e04555736	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.75	145.333					1988-05-03T00:00Z	3	5	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30237-001		"VAN ZWIETEN, P."			P VAN ZWIETEN AND M KAPI			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618665	dce8feb0-6c89-11de-8225-b8a03c50a862	fc971a24-4e5b-4ecf-a72e-e03fc0ac2a52	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.75	145.333					1988-08-04T00:00Z	4	8	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30238-001		"VAN ZWIETEN, P."			P VAN ZWIETEN AND D COATES			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618724	dce8feb0-6c89-11de-8225-b8a03c50a862	cd07ee8d-e286-40ab-96c6-fbcedd261dfa	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-4.55	144.983					1988-05-07T00:00Z	7	5	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30284-013		"VAN ZWIETEN, P."			P VAN ZWIETEN AND M KAPI			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1100618733	dce8feb0-6c89-11de-8225-b8a03c50a862	c0bfa6f2-646b-4b4c-aea3-52c964a8800a	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.783	143.833					1988-01-28T00:00Z	28	1	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30286-002		"VAN ZWIETEN, P."			P VAN ZWIETEN D COATES J POWASEU M KAPI			2015-07-17T06:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1066506388	a79c2b50-6c8a-11de-8226-b8a03c50a862	cb6dded6-65c5-4c0a-a48e-a2562648f97e	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG	-	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	-7.24667	146.435					2009-10-01T00:00Z	1	10	2009	2386316	2386314	PRESERVED_SPECIMEN	QM	Fishes	I38684		"Johnson, JW"			urn:qm.qld.gov.au:collector:1119			2015-04-30T11:48Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
485248514	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.616	142.933								1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.28011-005		"Hoese, Dr Douglass Fielding - Australian Museum - Ichthyology"			"villagers, Local"			2014-06-05T10:55Z		GEODETIC_DATUM_ASSUMED_WGS84
485248523	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.616	142.933					1988-02-11T00:00Z	11	2	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.28013-002		"Hoese, Dr Douglass Fielding - Australian Museum - Ichthyology"			"van Zwieten, P."			2014-06-05T10:55Z		GEODETIC_DATUM_ASSUMED_WGS84
485248627	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.733	143.8					1988-02-04T00:00Z	4	2	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.28021-001		"Hoese, Dr Douglass Fielding - Australian Museum - Ichthyology"			"van Zwieten, P."			2014-06-05T10:56Z		GEODETIC_DATUM_ASSUMED_WGS84
485291597	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-5.7	145.416					1988-11-21T00:00Z	21	11	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30180-007		"VAN ZWIETEN, P."			"VAN ZWIETEN, P."			2014-06-05T10:56Z		GEODETIC_DATUM_ASSUMED_WGS84
485291647	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda nesolepis		SPECIES	"Mogurnda nesolepis (Weber, 1907)"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-3.616	141.316					1988-12-16T00:00Z	16	12	1988	2386316	2386314	PRESERVED_SPECIMEN	AM	Ichthyology	I.30182-002		"VAN ZWIETEN, P."			"ULAIWI, K"			2014-06-05T10:56Z		GEODETIC_DATUM_ASSUMED_WGS84
1100603536	dce8feb0-6c89-11de-8225-b8a03c50a862	133c0068-92bd-4cd6-9cfd-40f82b9443cf	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-8.0	148.0					1985-09-16T00:00Z	16	9	1985	2386309	2386309	PRESERVED_SPECIMEN	AM	Ichthyology	I.25869-001		"Hoese, Dr Douglass Fielding - Australian Museum - Ichthyology"			W Ivantsoff & J Paska			2015-07-17T06:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1100603543	dce8feb0-6c89-11de-8225-b8a03c50a862	1bd5b695-b8d0-4f89-ba9e-aa386e4ad856	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-8.75	148.333					1985-09-16T00:00Z	16	9	1985	2386309	2386309	PRESERVED_SPECIMEN	AM	Ichthyology	I.25872-001		"Hoese, Dr Douglas Fielding - Australian Museum - Ichthyology"			"W Ivantsoff, J Paska"			2015-07-17T06:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1100610062	dce8feb0-6c89-11de-8225-b8a03c50a862	2f4e59ca-85f0-4b8f-8f36-dc2cd5a5b361	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-9.6	148.616					1982-09-08T00:00Z	8	9	1982	2386309	2386309	PRESERVED_SPECIMEN	AM	Ichthyology	I.27509-001		"Hoese, Dr Douglas Fielding - Australian Museum - Ichthyology"			"Allen, Dr Gerald R. - Western Australian Museum - Department of Ichthyology"			2015-07-17T06:02Z		GEODETIC_DATUM_ASSUMED_WGS84
864637312	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:WAM P.27397-002	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG	"Tributary of Kemp Welsh River, about 3 km east of Matairuka Village"	192a9ab0-5565-11d8-b290-b8a03c50a862	-9.88333	147.83333					1981-11-16T00:00Z	16	11	1981	2386309	2386309	UNKNOWN	FishBase	Occurrence	WAM P.27397-002					G. Allen and J. Paska	HOLOTYPE		2015-07-15T17:26Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
485194347	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-8.0	148.0					1985-09-16T00:00Z	16	9	1985	2386309	2386309	PRESERVED_SPECIMEN	AM	Ichthyology	I.25869-001		"Hoese, Dr Douglass Fielding - Australian Museum - Ichthyology"			W Ivantsoff & J Paska			2014-06-05T10:55Z		GEODETIC_DATUM_ASSUMED_WGS84
797143832	7c93d290-6c8b-11de-8226-b8a03c50a862	578dac2c-a9c7-4e50-bf7d-076b3d3be2ec	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.26667	147.25			0.55	0.45					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P26405.003		"Allen, G.R."			"Allen, G.R., et al."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797143893	7c93d290-6c8b-11de-8226-b8a03c50a862	967cc544-4791-4fff-9ae7-c9a0000d58f7	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.83333	148.26667			0.2	0.09999999999999999					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P26410.002		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797143922	7c93d290-6c8b-11de-8226-b8a03c50a862	c49b32a3-5c94-4699-ac3d-067ef052e9d8	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.81667	148.4			0.55	0.45					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P26412.002		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797143933	7c93d290-6c8b-11de-8226-b8a03c50a862	4b020a5d-9e71-4124-8d05-0285b7295f19	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.96667	148.45			0.55	0.45					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P26414.001		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797143970	7c93d290-6c8b-11de-8226-b8a03c50a862	826ce6e5-df00-4616-b4ba-21d0ccf0da2b	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.81667	148.11667			0.3	0.2					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P26416.002		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797155389	7c93d290-6c8b-11de-8226-b8a03c50a862	25e0f64e-9f4a-45ef-bf4a-4d77b0428a98	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.6	148.63333			0.39999999999999997	0.3					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P26979.003		"Allen, G.R."			"Allen, G.R., et al."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797163935	7c93d290-6c8b-11de-8226-b8a03c50a862	754b2dc7-8ca6-42ea-9bcd-ca7b1ef5cfe7	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.21667	147.25			0.2	0.09999999999999999					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27395.005		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797163976	7c93d290-6c8b-11de-8226-b8a03c50a862	45542855-153e-4457-a16c-a4bc297f160d	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.35	147.3			0.8	0.7					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27396.002		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797163985	7c93d290-6c8b-11de-8226-b8a03c50a862	57d46324-00ea-4dde-a3fe-8e8e08b9b4e2	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.88333	147.83333			0.55	0.45					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27397.002		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797164009	7c93d290-6c8b-11de-8226-b8a03c50a862	96f8ec52-d7ce-4a1f-be22-bb2522095cfc	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.88333	147.83333			0.55	0.45					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27397.005		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797164076	7c93d290-6c8b-11de-8226-b8a03c50a862	2cb337ac-1444-471a-bbd9-023b8372ca7b	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.43333	147.43333			1.55	1.45					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27400.004		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797164112	7c93d290-6c8b-11de-8226-b8a03c50a862	3e059deb-3c48-48c3-9e81-3cdbd9e557c4	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.48333	147.43333			0.8	0.7					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27401.003		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797164129	7c93d290-6c8b-11de-8226-b8a03c50a862	7646079c-d4a4-43f9-9d63-61a5312a7815	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.41667	147.58333			0.8	0.7					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27402.004		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797164447	7c93d290-6c8b-11de-8226-b8a03c50a862	5d0c8fd5-0a80-4ad6-a9bd-6be26eb82806	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.46667	147.31667			0.8	0.7					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27413.002		"Allen, G.R."			"Allen, G.R. & Paska, J."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797177119	7c93d290-6c8b-11de-8226-b8a03c50a862	28f19226-55c2-4495-81a4-a38f7a39e68c	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.6	148.61667			0.15000000000000002	0.05					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27783.003		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797177181	7c93d290-6c8b-11de-8226-b8a03c50a862	ed2e19a6-0076-40a9-b879-0df34f2909bf	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.56667	148.65			0.15000000000000002	0.05					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27784.005		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797177226	7c93d290-6c8b-11de-8226-b8a03c50a862	4914658f-399f-4475-98c9-7ea098f54930	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-9.56667	148.66667			0.55	0.45					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27785.005		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797177344	7c93d290-6c8b-11de-8226-b8a03c50a862	c460ab1a-1e08-4316-b2f4-63e83445e681	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.96667	148.48333			0.15000000000000002	0.05					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27787.001		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797177349	7c93d290-6c8b-11de-8226-b8a03c50a862	1ee7afc9-84e0-425a-beba-9ac12f96921c	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.96667	148.48333			0.15000000000000002	0.05					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27787.002		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797177393	7c93d290-6c8b-11de-8226-b8a03c50a862	39f3aef0-cbe7-4793-91da-22731a0626c9	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.88333	147.73333			0.8	0.7					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27789.002		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
797177453	7c93d290-6c8b-11de-8226-b8a03c50a862	767077a3-2ef3-4850-ab38-fa23fdaf81a4	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Allomogurnda	Allomogurnda papua		SPECIES	"Allomogurnda papua Allen, 2003"	PG		b36f3505-f2d9-499f-a669-fa418a127b9d	-8.91667	147.78333			1.05	0.95					2386309	2386309	PRESERVED_SPECIMEN	WAM	Ichthyology	P27790.006		"Allen, G.R."			"Allen, G.R."			2015-05-14T00:43Z		GEODETIC_DATUM_ASSUMED_WGS84
